,findSigExposures,best_columns,Cancer Types,Sample Names
270,0.23055555555555557,4,SP85725,Thy-AdenoCA
271,0.1986111111111111,16,SP85725,Thy-AdenoCA
272,0.325,44,SP85725,Thy-AdenoCA
273,0.10569715142428786,0,SP88776,Thy-AdenoCA
274,0.46101949025487254,4,SP88776,Thy-AdenoCA
275,0.4332833583208396,44,SP88776,Thy-AdenoCA
276,0.10783699059561129,0,SP87534,Thy-AdenoCA
277,0.5065830721003135,4,SP87534,Thy-AdenoCA
278,0.38557993730407525,44,SP87534,Thy-AdenoCA
279,0.041666666666666664,0,SP88158,Thy-AdenoCA
280,0.25,1,SP88158,Thy-AdenoCA
281,0.3323170731707317,4,SP88158,Thy-AdenoCA
282,0.37601626016260165,16,SP88158,Thy-AdenoCA
283,0.2652084757347915,0,SP88593,Thy-AdenoCA
284,0.2891319207108681,4,SP88593,Thy-AdenoCA
285,0.4456596035543404,44,SP88593,Thy-AdenoCA
286,0.08567931456548347,0,SP88050,Thy-AdenoCA
287,0.45165238678090575,4,SP88050,Thy-AdenoCA
288,0.46266829865361075,44,SP88050,Thy-AdenoCA
289,0.1224764468371467,0,SP89291,Thy-AdenoCA
290,0.4266487213997308,4,SP89291,Thy-AdenoCA
291,0.4508748317631225,44,SP89291,Thy-AdenoCA
292,0.14513788098693758,0,SP105807,Thy-AdenoCA
293,0.3686502177068215,4,SP105807,Thy-AdenoCA
294,0.4862119013062409,44,SP105807,Thy-AdenoCA
295,0.10445205479452055,0,SP85864,Thy-AdenoCA
296,0.4160958904109589,4,SP85864,Thy-AdenoCA
297,0.4794520547945205,44,SP85864,Thy-AdenoCA
298,0.12599822537710736,0,SP87434,Thy-AdenoCA
299,0.09316770186335403,1,SP87434,Thy-AdenoCA
300,0.321206743566992,4,SP87434,Thy-AdenoCA
301,0.03371783496007098,16,SP87434,Thy-AdenoCA
302,0.4259094942324756,44,SP87434,Thy-AdenoCA
303,0.12857142857142856,0,SP87099,Thy-AdenoCA
304,0.3380952380952381,4,SP87099,Thy-AdenoCA
305,0.5333333333333333,44,SP87099,Thy-AdenoCA
306,0.10785398230088496,0,SP86306,Thy-AdenoCA
307,0.5757743362831859,4,SP86306,Thy-AdenoCA
308,0.3163716814159292,44,SP86306,Thy-AdenoCA
309,0.082687338501292,0,SP86118,Thy-AdenoCA
310,0.5310077519379846,4,SP86118,Thy-AdenoCA
311,0.3863049095607235,44,SP86118,Thy-AdenoCA
312,0.15004935834155972,0,SP105922,Thy-AdenoCA
313,0.49259624876604147,4,SP105922,Thy-AdenoCA
314,0.35735439289239884,44,SP105922,Thy-AdenoCA
315,0.13333333333333333,0,SP85818,Thy-AdenoCA
316,0.36666666666666664,4,SP85818,Thy-AdenoCA
317,0.1,34,SP85818,Thy-AdenoCA
318,0.4,62,SP85818,Thy-AdenoCA
319,0.14068745003996802,0,SP105708,Thy-AdenoCA
320,0.31574740207833735,4,SP105708,Thy-AdenoCA
321,0.5435651478816946,44,SP105708,Thy-AdenoCA
322,0.026055408970976253,0,SP120767,Thy-AdenoCA
323,0.19689973614775724,1,SP120767,Thy-AdenoCA
324,0.5310026385224275,4,SP120767,Thy-AdenoCA
325,0.24604221635883905,16,SP120767,Thy-AdenoCA
326,0.1054039593365436,0,SP85836,Thy-AdenoCA
327,0.4959871589085072,4,SP85836,Thy-AdenoCA
328,0.3986088817549492,44,SP85836,Thy-AdenoCA
329,0.1211453744493392,0,SP87675,Thy-AdenoCA
330,0.5407488986784141,4,SP87675,Thy-AdenoCA
331,0.3381057268722467,44,SP87675,Thy-AdenoCA
332,0.07685589519650655,0,SP85840,Thy-AdenoCA
333,0.5737991266375546,4,SP85840,Thy-AdenoCA
334,0.34934497816593885,44,SP85840,Thy-AdenoCA
335,0.08032786885245902,0,SP85952,Thy-AdenoCA
336,0.3163934426229508,4,SP85952,Thy-AdenoCA
337,0.6032786885245902,44,SP85952,Thy-AdenoCA
338,0.06897959183673469,0,SP85511,Thy-AdenoCA
339,0.6061224489795919,4,SP85511,Thy-AdenoCA
340,0.3248979591836735,44,SP85511,Thy-AdenoCA
341,0.1133746678476528,0,SP89090,Thy-AdenoCA
342,0.4366696191319752,4,SP89090,Thy-AdenoCA
343,0.449955713020372,44,SP89090,Thy-AdenoCA
344,0.11686143572621036,0,SP87582,Thy-AdenoCA
345,0.3572621035058431,4,SP87582,Thy-AdenoCA
346,0.5258764607679466,44,SP87582,Thy-AdenoCA
347,0.128125,0,SP85491,Thy-AdenoCA
348,0.3489583333333333,4,SP85491,Thy-AdenoCA
349,0.5229166666666667,44,SP85491,Thy-AdenoCA
350,0.06141522029372497,0,SP85623,Thy-AdenoCA
351,0.5233644859813084,4,SP85623,Thy-AdenoCA
352,0.4152202937249666,44,SP85623,Thy-AdenoCA
353,0.09408602150537634,0,SP85287,Stomach-AdenoCA
354,0.15201179327089837,4,SP85287,Stomach-AdenoCA
355,0.04673950745750954,20,SP85287,Stomach-AdenoCA
356,0.07154006243496358,21,SP85287,Stomach-AdenoCA
357,0.23812001387443635,22,SP85287,Stomach-AdenoCA
358,0.3975026014568158,44,SP85287,Stomach-AdenoCA
359,0.03736946283530135,0,SP105375,Stomach-AdenoCA
360,0.32953382021705,4,SP105375,Stomach-AdenoCA
361,0.04105521807385162,20,SP105375,Stomach-AdenoCA
362,0.0998907924373763,21,SP105375,Stomach-AdenoCA
363,0.19787045252883761,22,SP105375,Stomach-AdenoCA
364,0.2942802539075831,45,SP105375,Stomach-AdenoCA
365,0.19547657512116318,0,SP85222,Stomach-AdenoCA
366,0.03735864297253635,1,SP85222,Stomach-AdenoCA
367,0.14095315024232632,4,SP85222,Stomach-AdenoCA
368,0.03251211631663974,16,SP85222,Stomach-AdenoCA
369,0.1611470113085622,22,SP85222,Stomach-AdenoCA
370,0.4325525040387722,44,SP85222,Stomach-AdenoCA
371,0.31998318091033323,0,SP104984,Stomach-AdenoCA
372,0.44402396720277515,4,SP104984,Stomach-AdenoCA
373,0.02459791863765374,20,SP104984,Stomach-AdenoCA
374,0.048880479344055504,21,SP104984,Stomach-AdenoCA
375,0.16251445390518238,22,SP104984,Stomach-AdenoCA
376,0.1927624221121585,0,SP85130,Stomach-AdenoCA
377,0.17726473877616233,4,SP85130,Stomach-AdenoCA
378,0.03978271289343346,20,SP85130,Stomach-AdenoCA
379,0.12621824572615434,21,SP85130,Stomach-AdenoCA
380,0.46397188049209137,44,SP85130,Stomach-AdenoCA
381,0.01878334484633813,0,SP84922,Stomach-AdenoCA
382,0.3702729317009362,4,SP84922,Stomach-AdenoCA
383,0.161172268845809,20,SP84922,Stomach-AdenoCA
384,0.44977145460691664,21,SP84922,Stomach-AdenoCA
385,0.05937273386511965,0,SP85230,Stomach-AdenoCA
